word,lema
enunciar,enunciamos
enunciar,enunciámos
enunciar,enunciam-se
enunciar,enunciando
enunciar,enunciando-se
enunciar,enunciar
enunciar,enunciaram
enunciar,enunciaremos
enunciar,enunciaria
enunciar,enunciarmos
enunciar,enunciar-se
enunciar,enunciava
enunciar,enunciavam
enunciar,enunciei
enunciar,enuncio
enunciar,enunciou
envaidecer,envaideça
envaidecer,envaidece
envaidecer,envaidecem
envaidecer,envaidecer
envaidecer,envaidecer-se
envaidecer,envaideceu-se
envaidecer,envaidecia
envaidecer,envaidecia-me
envaidecer,envaidecidas
envaidecer,envaidecido
envaidecer,envaidecidos
envelhecer,envelheça
envelhecer,envelheçam
envelhecer,envelhece
envelhecer,envelhecem
envelhecer,envelhecemos
envelhecer,envelhecendo
envelhecer,envelhecer
envelhecer,envelhecera
envelhecer,envelheceram
envelhecer,envelhecerás
envelhecer,envelhecerem
envelhecer,envelhecer-lhe
envelhecer,envelhecesse
envelhecer,envelheceu
envelhecer,envelheci
envelhecer,envelhecia
envelhecer,envelheciam
envelhecer,envelheciam-no
envelhecer,envelhecíamos
envelhecer,envelhecia-o
envelhecer,envelhecido
envelhecer,envelhecidos
envelhecer,envelheço
envelhecido,envelhecida
envelhecido,envelhecidas
envelhecido,envelhecido
envelhecimento,envelhecimento
envelhecimento,anti-envelhecimento
envelope,envelope
envelope,envelopes
envelope,envelopezinho
envelope,envelopezito
envenenamento,envenenamento
envenenamento,envenenamentos
envenenar,envenena
envenenar,envenenada
envenenar,envenenadas
envenenar,envenenado
envenenar,envenenados
envenenar,envenená-lo
envenenar,envenenam
envenenar,envenenam-lhes
envenenar,envenenando
envenenar,envenenando-lhe
envenenar,envenena-o
envenenar,envenenar
envenenar,envenenara
envenenar,envenenaram
envenenar,envenenarem
envenenar,envenenarem-se
envenenar,envenenar-se
envenenar,envenenas
envenenar,envenenava
envenenar,envenenavam
envenenar,envenenes
envenenar,enveneno
envenenar,envenenou
envenenar,envenenou-o
envenenar,envenenou-se
enveredar,envereda
enveredar,enveredado
enveredar,enveredam
enveredar,enveredamos
enveredar,enveredando
enveredar,enveredar
enveredar,enveredará
enveredar,enveredaram
enveredar,enveredasse
enveredar,enveredassem
enveredar,enverede
enveredar,enveredei
enveredar,enveredem
enveredar,enveredou
enveredar,enveredou-se
envergadura,envergadura
envergar,enverga
envergar,enverga-a
envergar,envergada
envergar,envergado
envergar,envergam
envergar,envergamos
envergar,envergando
envergar,envergar
envergar,envergaram
envergar,envergas
envergar,envergava
envergar,envergavam
envergar,envergo
envergar,envergou
envergar,enverguei
envergonhado,envergonhada
envergonhado,envergonhadíssimo
envergonhado,envergonhado
envergonhado,envergonhados
envergonhar,envergonha
envergonhar,envergonhada
envergonhar,envergonhadas
envergonhar,envergonhado
envergonhar,envergonhados
envergonhar,envergonham
envergonhar,envergonha-me
envergonhar,envergonhamos
envergonhar,envergonham-se
envergonhar,envergonhando-se
envergonhar,envergonhar
envergonhar,envergonhará
envergonhar,envergonharam
envergonhar,envergonharei
envergonhar,envergonharem
envergonhar,envergonharia
envergonhar,envergonhar-se
envergonhar,envergonhar-se-á
envergonhar,envergonhas
envergonhar,envergonha-se
envergonhar,envergonhasse
envergonhar,envergonhassem
envergonhar,envergonhava
envergonhar,envergonhava-as
envergonhar,envergonhavam
envergonhar,envergonhava-me
envergonhar,envergonhava-se
envergonhar,envergonhe
envergonhar,envergonhei
envergonhar,envergonhem
envergonhar,envergonhem-nos
envergonhar,envergonhes
envergonhar,envergonho
envergonhar,envergonho-as
envergonhar,envergonho-me
envergonhar,envergonhou
envergonhar,envergonhou-se
envernizar,envernizada
envernizar,envernizadas
envernizar,envernizado
envernizar,envernizados
envernizar,envernizando
envernizar,envernizar
envernizar,envernizara
envesgar,envesgado
envesgar,envesgam
envesgar,envesgando
envesgar,envesgaram
envesgar,envesgou
enviado,enviada
enviado,enviado
enviado,enviados
enviar,envia
enviar,envia-a
enviar,enviada
enviar,enviadas
enviar,enviado
enviar,enviados
enviar,enviá-la
enviar,envia-las
enviar,enviá-las
enviar,envia-lhes
enviar,enviá-lo
enviar,enviá-los
enviar,enviam
enviar,enviam-nas
enviar,enviamo-la
enviar,enviámo-lo
enviar,enviamos
enviar,enviámos
enviar,enviam-se
enviar,enviam-te
enviar,enviando
enviar,enviando-lhe
enviar,enviando-lhes
enviar,enviando-me
enviar,enviando-o
enviar,enviando-os
enviar,envia-o
enviar,envia-os
enviar,enviar
enviar,enviara
enviar,enviará
enviar,enviaram
enviar,enviaram-na
enviar,enviaram-nas
enviar,enviaram-nos
enviar,enviaram-se
enviar,enviara-nos
enviar,enviarão
enviar,enviarei
enviar,enviarem
enviar,enviares
enviar,enviaria
enviar,enviariam
enviar,enviar-lhe
enviar,enviar-lho
enviar,enviar-me
enviar,enviar-te
enviar,enviar-te-ei
enviar,enviar-vos
enviar,envias
enviar,envia-se
enviar,enviasse
enviar,enviassem
enviar,enviássemos
enviar,envia-te
enviar,enviava
enviar,enviavam
enviar,enviava-me
enviar,enviavam-lhe
enviar,enviava-nos
enviar,envia-vos
enviar,envie
enviar,enviei
enviar,enviem
enviar,envie-nos
enviar,envie-o
enviar,envies
enviar,envio-lhe
enviar,envio-te
enviar,enviou
enviar,enviou-lhe
enviar,enviou-me
enviar,enviou-o
envidar,envidada
envidar,envidado
envidar,envidando
envidar,envidar
envidar,envidaram
envidar,envidar-se
envidar,envide
envidar,envidei
envidar,envidou
envidraçado,envidraçadas
envidraçado,envidraçado
envidraçar,envidraçada
envidraçar,envidraçado
envidraçar,envidraçados
envidraçar,envidraçaram-se-lhe
envidraçar,envidraçavam-lhe
enviesamento,enviesamento
enviesamento,enviesamentos
enviesar,enviesadas
enviesar,enviesado
enviesar,enviesados
enviesar,enviesar
enviesar,enviesara
enviesar,enviesava
enviesar,enviesou
envio,envio
envio,envios
enviuvar,enviuvado
enviuvar,enviuvar
enviuvar,enviuvara
enviuvar,enviuvaste
enviuvar,enviuvou
envolta,envolta
envolta,envoltas
envolto,envolta
envolto,envoltas
envolto,envolto
envolto,envoltos
envolvência,envolvência
envolvente,envolvente
envolvente,envolventes
envolver,envolta
envolver,envoltas
envolver,envolto
envolver,envoltos
envolver,envolva
envolver,envolva-as
envolver,envolvam
envolver,envolva-os
envolver,envolvas
envolver,envolve
envolver,envolve-a
envolver,envolve-as
envolver,envolvei
envolver,envolvê-la
envolver,envolvê-la-ia
envolver,envolvê-las
envolver,envolve-lhe
envolver,envolvê-lo
envolver,envolvem
envolver,envolve-me
envolver,envolvem-nos
envolver,envolvemo-nos
envolver,envolvemos
envolver,envolvem-se
envolver,envolvem-se
envolver,envolvem-te
envolver,envolvendo
envolver,envolvendo-a
envolver,envolvendo-as
envolver,envolvendo-lhe
envolver,envolvendo-me
envolver,envolvendo-o
envolver,envolvendo-os
envolver,envolvendo-se
envolver,envolve-nos
envolver,envolve-o
envolver,envolve-os
envolver,envolver
envolver,envolvera
envolver,envolverá
envolver,envolveram
envolver,envolveram-se
envolver,envolverão
envolver,envolvera-se
envolver,envolverem
envolver,envolverem-se
envolver,envolveria
envolver,envolveriam
envolver,envolver-lhe
envolver,envolver-lhes
envolver,envolver-me
envolver,envolvermos
envolver,envolver-nos
envolver,envolver-se
envolver,envolver-se
envolver,envolver-se-ão
envolver,envolver-te
envolver,envolves
envolver,envolve-se
envolver,envolve-se
envolver,envolvesse
envolver,envolvessem
envolver,envolve-te
envolver,envolveu
envolver,envolveu-a
envolver,envolveu-as
envolver,envolveu-lhe
envolver,envolveu-me
envolver,envolveu-nos
envolver,envolveu-o
envolver,envolveu-os
envolver,envolveu-se
envolver,envolveu-se
envolver,envolvi
envolver,envolvia
envolver,envolvia-a
envolver,envolvia-lhe
envolver,envolviam
envolver,envolvia-me
envolver,envolviam-na
envolver,envolviam-nas
envolver,envolviam-no
envolver,envolviam-se
envolver,envolvia-nos
envolver,envolvia-o
envolver,envolvia-os
envolver,envolvia-se
envolver,envolvida
envolver,envolvidas
envolver,envolvido
envolver,envolvidos
envolver,envolvi-me
envolver,envolvo
envolver,envolvo-a
envolvimento,envolvimento
envolvimento,envolvimentos
enxada,enxada
enxada,enxadas
enxame,enxame
enxame,enxames
enxamear,enxameadas
enxamear,enxameado
enxamear,enxameando
enxamear,enxamearam
enxamear,enxameava
enxamear,enxameavam
enxamear,enxameia
enxamear,enxameiam
enxamear,enxameiam-se
enxamear,enxameou
enxaqueca,enxaqueca
enxaqueca,enxaquecas
enxerga,enxerga
enxerga,enxergas
enxergão,enxergão
enxergar,enxerga
enxergar,enxergada
enxergar,enxergam
enxergar,enxergamos
enxergar,enxergando-se
enxergar,enxergar
enxergar,enxergara
enxergar,enxergariam
enxergar,enxergaríamos
enxergar,enxergas
enxergar,enxergasse
enxergar,enxergava
enxergar,enxergavam
enxergar,enxergavam-se
enxergar,enxergo
enxergar,enxergou
enxertar,enxerta
enxertar,enxertada
enxertar,enxertadas
enxertar,enxertado
enxertar,enxertados
enxertar,enxertá-las
enxertar,enxertar
enxertar,enxertara
enxertar,enxertou-se
enxertia,enxertia
enxertia,enxertias
enxerto,enxerto
enxerto,enxertos
enxó,enxó
enxó,enxós
enxofrar,enxofradas
enxofrar,enxofrar
enxofrar,enxofras
enxofrar,enxofrava
enxofrar,enxofre
enxofrar,enxofrou-se
enxofre,enxofre
enxofre,enxofres
enxotar,enxota
enxotar,enxotada
enxotar,enxotadas
enxotar,enxotado
enxotar,enxotados
enxotar,enxotá-la
enxotar,enxotá-las
enxotar,enxota-lhe
enxotar,enxotá-lo
enxotar,enxotá-los
enxotar,enxotam
enxotar,enxotámo-lo
enxotar,enxota-mos
enxotar,enxotando
enxotar,enxota-o
enxotar,enxotar
enxotar,enxotaram-no
enxotar,enxotar-lhe
enxotar,enxotar-nos
enxotar,enxotasse
enxotar,enxotava
enxotar,enxotavam
enxotar,enxotava-me
enxotar,enxotávamos
enxotar,enxotavam-se
enxotar,enxotava-o
enxotar,enxotei
enxotar,enxotou
enxotar,enxotou-nos
enxoval,enxovais
enxoval,enxoval
enxoval,enxovalzito
enxovalhar,enxovalha
enxovalhar,enxovalhada
enxovalhar,enxovalhadas
enxovalhar,enxovalhado
enxovalhar,enxovalhara
enxovalhar,enxovalharia
enxovalhar,enxovalhar-me
enxovalhar,enxovalhei-o
enxovalhar,enxovalhou
enxovalhar,enxovalhou-nos
enxovalho,enxovalho
enxovalho,enxovalhos
enxugar,enxuga
enxugar,enxuga-a
enxugar,enxugado
enxugar,enxugam
enxugar,enxugam-se
enxugar,enxugando
enxugar,enxugando-lhe
enxugar,enxugando-o
enxugar,enxugando-se
enxugar,enxugar
enxugar,enxugaria
enxugar,enxugar-lhe
enxugar,enxugar-se
enxugar,enxuga-se
enxugar,enxugava
enxugar,enxugava-lhe
enxugar,enxugavam
enxugar,enxugavas
enxugar,enxugou
enxugar,enxugou-lhe
enxugar,enxugou-me
enxugar,enxugou-o
enxugar,enxugou-se
enxugar,enxugue
enxugar,enxugue-a
enxugar,enxugue-as
enxugar,enxuguei
enxugar,enxugue-os
enxugar,enxutas
enxugar,enxuto
enxugar,enxutos
enxurrada,enxurrada
enxurrada,enxurradas
enxurro,enxurro
enxurro,enxurros
enxuto,enxuta
enxuto,enxutas
enxuto,enxuto
enxuto,enxutos
enzima,enzima
enzima,enzimas
enzimático,enzimática
enzimático,enzimáticas
enzimático,enzimático
enzimático,enzimáticos
eólico,eólica
eólico,eólicas
eólico,eólico
eólico,eólicos
epal,epal
epicentro,epicentro
épico,épica
épico,épicas
épico,épico
épico,épicos
épico,épica
épico,épico
épico,épicos
epidemia,epidemia
epidemia,epidemias
epidémico,epidémica
epidémico,epidémicas
epidémico,epidémico
epidémico,epidémicos
epidemiologia,epidemiologia
epidemiologia,epidemiologias
epidemiológico,epidemiológica
epidemiológico,epidemiológicas
epidemiológico,epidemiológico
epidemiológico,epidemiológicos
epiderme,epiderme
epiderme,epidermes
epidérmico,epidérmica
epidérmico,epidérmicas
epidérmico,epidérmico
epidérmico,epidérmicos
epidural,epidural
epidural,epidural
epígrafe,epígrafe
epígrafe,epígrafes
epigráfico,epigráfica
epigráfico,epigráficas
epigráfico,epigráfico
epigráfico,epigráficos
epigrama,epigrama
epilepsia,epilepsia
epilepsia,epilepsias
epiléptico,epiléptica
epiléptico,epilépticas
epiléptico,epiléptico
epiléptico,epilépticos
epílogo,epílogo
episcopado,episcopado
episcopado,episcopados
episcopal,episcopais
episcopal,episcopal
episódico,episódica
episódico,episódicas
episódico,episódico
episódico,episódicos
episódio,episódio
episódio,episódios
epistemologia,epistemologia
epistemológico,epistemológica
epistemológico,epistemológicas
epistemológico,epistemológico
epistemológico,epistemológicos
epístola,epistola
epístola,epístola
epístola,epistolas
epístola,epístolas
epistolar,epistolar
epistolar,epistolares
epitáfio,epitáfio
epitáfio,epitáfios
epíteto,epíteto
epíteto,epítetos
época,época
época,épocas
época,pré-época
epopeia,epopeia
epopeia,epopeias
equação,equação
equação,equações
equacionar,equaciona
equacionar,equacionada
equacionar,equacionadas
equacionar,equacionado
equacionar,equacionados
equacionar,equacionam
equacionar,equacionando
equacionar,equaciona-os
equacionar,equacionar
equacionar,equacionar-se
equacionar,equacionar-se
equacionar,equaciona-se
equacionar,equacionava
equacionar,equacionavam
equacionar,equacionava-se
equacionar,equacione
equacionar,equacionou
equacionar,equacionou-se
equacionar,reequacionar
equador,equador
equatorial,equatoriais
equatorial,equatorial
equatoriano,equatoriana
equatoriano,equatoriano
equatoriano,equatorianos
equestre,equestre
equestre,equestres
equidade,equidade
equidistante,equidistante
equidistante,equidistantes
equilátero,equilátera
equilátero,equilátero
equilibradamente,equilibradamente
equilibrado,equilibrada
equilibrado,equilibradas
equilibrado,equilibrado
equilibrado,equilibrados
equilibrar,equilibra
equilibrar,equilibradas
equilibrar,equilibrado
equilibrar,equilibrados
equilibrar,equilibrá-los
equilibrar,equilibram
equilibrar,equilibramos
equilibrar,equilibram-se
equilibrar,equilibram-se
equilibrar,equilibrando
equilibrar,equilibrando-se
equilibrar,equilibra-nos
equilibrar,equilibra-o
equilibrar,equilibrar
equilibrar,equilibrará
equilibrar,equilibraram
equilibrar,equilibrarem
equilibrar,equilibrar-me
equilibrar,equilibrarmo-nos
equilibrar,equilibrar-se
equilibrar,equilibras
equilibrar,equilibra-se
equilibrar,equilibrassem
equilibrar,equilibrava
equilibrar,equilibravam
equilibrar,equilibrávamos
equilibrar,equilibre
equilibrar,equilibrem
equilibrar,equilibro
equilibrar,equilibrou
equilibrar,equilibrou-me
equilíbrio,equilíbrio
equilíbrio,equílibrio
equilíbrio,equilíbrios
equilibrista,equilibrista
equilibrista,equilibristas
equino,equina
equino,equinas
equino,equino
equino,equinos
equinocial,equinociais
equinocial,equinocial
equinócio,equinócio
equinócio,equinócios
equipa,equipa
equipa,equipas
equipa,equipazinha
equipa,equipe
equipa,equipes
equipado,equipadas
equipado,equipados
equipagem,equipagem
equipagem,equipagens
equipamento,equipamento
equipamento,equipamentos
equipamento,reequipamento
equipar,equipa
equipar,equipada
equipar,equipadas
equipar,equipado
equipar,equipados
equipar,equipá-la
equipar,equipá-lo
equipar,equipam
equipar,equipamo-nos
equipar,equipando
equipar,equipar
equipar,equiparam-se
equipar,equiparão
equipar,equiparem
equipar,equiparem-se
equipar,equipas
equipar,equipava
equipar,equipavam
equipar,equipe-se
equipar,equipou
equipar,equipou-se
equiparação,equiparação
equiparação,equiparações
equiparado,equiparada
equiparado,equiparado
equiparar,equipara
equiparar,equiparadas
equiparar,equiparado
equiparar,equiparados
equiparar,equipará-las
equiparar,equiparam
equiparar,equiparam-se
equiparar,equiparam-se
equiparar,equiparando
equiparar,equiparar
equiparar,equipararem
equiparar,equiparar-se
equiparar,equipare
equiparar,equiparou
equiparável,equiparáveis
equiparável,equiparável
equitação,equitação
equitativamente,equitativamente
equitativo,equitativa
equitativo,equitativas
equitativo,equitativo
equitativo,equitativos
equivalência,equivalência
equivalência,equivalências
equivalente,equivalente
equivalente,equivalentes
equivalente,equivalente
equivalente,equivalentes
equivaler,equivale
equivaler,equivalem
equivaler,equivalem-se
equivaler,equivalendo
equivaler,equivaler
equivaler,equivalerá
equivaler,equivaleram
equivaler,equivaleram-se
equivaler,equivaleria
equivaler,equivaler-se
equivaler,equivalessem
equivaler,equivaleu
equivaler,equivalia
equívoco,equívoca
equívoco,equívoco
equívoco,equívocos
era,era
era,eras
erário,erário
erecção,erecção
erecção,erecções
erecto,erecta
erecto,erectas
erecto,erectíssimo
erecto,erecto
erecto,erectos
eremita,eremita
eremita,eremitas
eremita,ermita
eremita,ermitas
eremitério,eremitério
eremitério,eremitérios
ergonomia,ergonomia
ergonómico,ergonómica
ergonómico,ergonómico
ergonómico,ergonómicos
erguer,erga
erguer,ergam
erguer,ergam-na
erguer,ergamos
erguer,ergam-se
erguer,ergas
erguer,ergo
erguer,ergo-me
erguer,ergue
erguer,ergue-as
erguer,erguei
erguer,ergueis
erguer,erguei-vos
erguer,erguê-la
erguer,ergue-lhe
erguer,erguê-lo
erguer,erguê-los
erguer,erguem
erguer,ergue-me
erguer,erguemo-nos
erguer,erguemos
erguer,erguem-se
erguer,erguem-se
erguer,erguem-se-lhe
erguer,erguendo
erguer,erguendo-as
erguer,erguendo-o
erguer,erguendo-os
erguer,erguendo-se
erguer,ergue-o
erguer,ergue-os
erguer,erguer
erguer,erguera
erguer,erguerá
erguer,ergueram
erguer,ergueram-no
erguer,ergueram-se
erguer,ergueram-se
erguer,erguera-se
erguer,erguerei
erguer,erguerem
erguer,erguerem-lhe
erguer,erguerem-se
erguer,ergueria
erguer,erguer-me
erguer,erguer-nos
erguer,erguer-se
erguer,erguer-se
erguer,erguer-se-ia
erguer,erguer-se-lhe
erguer,ergues
erguer,ergue-se
erguer,ergue-se
erguer,erguesse
erguer,erguessem
erguer,ergueste-a
erguer,ergue-te
erguer,ergueu
erguer,ergueu-a
erguer,ergueu-lhe
erguer,ergueu-me
erguer,ergueu-o
erguer,ergueu-se
erguer,ergueu-se
erguer,ergui
erguer,ergui-a
erguer,erguia
erguer,erguia-a
erguer,erguia-as
erguer,erguia-lhe
erguer,erguiam
erguer,erguíamos
erguer,erguiam-se
erguer,erguiam-se
erguer,erguia-o
erguer,erguia-os
erguer,erguia-se
erguer,erguia-se
erguer,erguida
erguer,erguidas
erguer,erguido
erguer,erguidos
erguer,ergui-lhe
erguer,ergui-me
erguer,erguo-me
erguido,erguida
erguido,erguidos
eriçado,eriçadas
eriçado,eriçado
eriçado,eriçados
eriçar,eriça
eriçar,eriçada
eriçar,eriçadas
eriçar,eriçam
eriçar,eriçará
eriçar,eriçaram-se
eriçar,eriçar-se-lhe
eriçar,eriçavam
eriçar,eriçavam-se
eriçar,eriçava-se-lhe
eriçar,eriçou
eriçar,eriçou-se
erigir,erectas
erigir,erecto
erigir,erige
erigir,erigem
erigir,erigia
erigir,erigida
erigir,erigidas
erigir,erigido
erigir,erigidos
erigir,erigindo
erigir,erigindo-o
erigir,erigindo-se
erigir,erigir
erigir,erigiram
erigir,erigir-se
erigir,erigisse
erigir,erigiste-me
erigir,erigiu
erigir,erija
erisipela,erisipela
erisipela,erisipelas
eritema,eritema
eritrócito,eritrócitos
ermida,ermida
ermida,ermidas
ermida,ermidinha
ermitão,ermitão
ermitão,ermitões
ermo,erma
ermo,ermas
ermo,ermo
ermo,êrmo
ermo,ermos
ermo,ermo
ermo,êrmo
ermo,ermos
erosão,erosão
erosivo,erosiva
erosivo,erosivas
erosivo,erosivo
erosivo,erosivos
erosivo,anti-erosivo
erótico,erótica
erótico,eróticas
erótico,erótico
erótico,eróticos
erotismo,erotismo
erradamente,erradamente
erradicação,erradicação
erradicar,erradicada
erradicar,erradicadas
erradicar,erradicado
erradicar,erradicam
erradicar,erradicando
erradicar,erradicar
erradicar,erradicarem
erradicar,erradicáveis
erradicar,erradiquem
erradio,erradia
erradio,erradias
erradio,erradios
errado,errada
errado,erradas
errado,errado
errado,errados
errante,errante
errante,errantes
errar,erra
errar,errada
errar,erradas
errar,errado
errar,errados
errar,errais
errar,erram
errar,erramos
errar,errámos
errar,errando
errar,errar
errar,errara
errar,erraram
errar,errariam
errar,errasse
errar,erraste
errar,errava
errar,erravam
errar,errávamos
errar,errei
errar,errem
errar,erro
errar,errou
errar,errou-lhe
errata,errata
errata,erratas
errático,errática
errático,erráticas
errático,errático
errático,erráticos
erre,erre
erre,erres
erriçar,erriçada
erriçar,erriçado
erriçar,erriçam-no
erro,erro
erro,erros
erróneo,errónea
erróneo,erróneas
erróneo,erróneo
erróneo,erróneos
erudição,erudição
erudição,erudições
erudito,erudita
erudito,eruditas
erudito,erudito
erudito,eruditos
erudito,erudita
erudito,eruditas
erudito,erudito
erupção,erupção
erupção,erupções
eruptivo,eruptiva
eruptivo,eruptivas
eruptivo,eruptivo
eruptivo,eruptivos
eruptivo,pré-eruptivo
erva,erva
erva,ervas
erva,ervinha
erva,ervinhas
erva,ervita
erva,erva-cidreira
erva,erva-doce
ervagem,ervagens
ervanário,ervanário
ervilha,ervilha
ervilha,ervilhas
ervilha,ervilhinhas
esbaforido,esbaforida
esbaforido,esbaforido
esbaforido,esbaforidos
esbanjamento,esbanjamento
esbanjar,esbanja
esbanjar,esbanjadas
esbanjar,esbanjado
esbanjar,esbanjados
esbanjar,esbanjando
esbanjar,esbanjar
esbanjar,esbanjaram
esbanjar,esbanjava
esbanjar,esbanjem
esbanjar,esbanjou
esbarrar,esbarra
esbarrar,esbarrado
esbarrar,esbarram
esbarrar,esbarrámos
esbarrar,esbarrar
esbarrar,esbarrara
esbarrar,esbarrará
esbarrar,esbarraram
esbarrar,esbarrarem
esbarrar,esbarrar-se
esbarrar,esbarrássemos
esbarrar,esbarraste
esbarrar,esbarrava
esbarrar,esbarravam
esbarrar,esbarre
esbarrar,esbarrei
esbarrar,esbarro
esbarrar,esbarrou
esbarrar,esbarrou-se
esbarrondar,esbarronda
esbarrondar,esbarrondado
esbarrondar,esbarrondados
esbarrondar,esbarrondar
esbarrondar,esbarrondar-se
esbarrondar,esbarrondou
esbater,esbata
esbater,esbatam
esbater,esbatam-no
esbater,esbate
esbater,esbatê-la
esbater,esbatem
esbater,esbatem-se
esbater,esbatem-se
esbater,esbatendo
esbater,esbatendo-se
esbater,esbater
esbater,esbateram
esbater,esbatera-se
esbater,esbaterem
esbater,esbater-se
esbater,esbater-se
esbater,esbate-se
esbater,esbate-se
esbater,esbatesse
esbater,esbateu
esbater,esbateu-se
esbater,esbatia
esbater,esbatiam
esbater,esbatiam-se
esbater,esbatida
esbater,esbatidas
esbater,esbatido
esbater,esbatidos
esbatido,esbatida
esbatido,esbatidas
esbatido,esbatido
esbatimento,esbatimento
esbeiçar,esbeiçada
esbeiçar,esbeiçadas
esbeiçar,esbeiçado
esbelteza,esbelteza
esbelto,esbelta
esbelto,esbeltas
esbelto,esbelto
esbelto,esbeltos
esbirro,esbirro
esbirro,esbirros
esboçar,esboça
esboçar,esboçada
esboçar,esboçadas
esboçar,esboçado
esboçar,esboçados
esboçar,esboçá-lo
esboçar,esboçam
esboçar,esboçámos
esboçar,esboçam-se
esboçar,esboçando
esboçar,esboçar
esboçar,esboçara
esboçar,esboçará
esboçar,esboçaram
esboçar,esboçaram-na
esboçar,esboçar-se
esboçar,esboça-se
esboçar,esboçaste
esboçar,esboçava
esboçar,esboçava-lhe
esboçar,esboçavam
esboçar,esboçavam-se
esboçar,esboçava-se
esboçar,esboçava-se-me
esboçar,esboce
esboçar,esbocei
esboçar,esboço
esboçar,esboçou
esboçar,esboçou-se
esboço,esboço
esboço,esbôço
esboço,esboços
esbofar,esbofada
esbofar,esbofado
esbofar,esbofar-se
esbofar,esbofe
esbofetear,esbofeteada
esbofetear,esbofeteá-las
esbofetear,esbofetear
esbofetear,esbofeteará
esbofetear,esbofetearem
esbofetear,esbofetear-me
esbofetear,esbofeteava
esbofetear,esbofeteava-me
esbofetear,esbofeteiam
esbofetear,esbofeteiam-se
esbofetear,esbofeteou
esbofetear,esbofeteou-a
esbofetear,esbofeteou-o
esboroar,esboroa
esboroar,esboroada
esboroar,esboroadas
esboroar,esboroado
esboroar,esboroados
esboroar,esboroam
esboroar,esboroando
esboroar,esboroando-se
esboroar,esboroar
esboroar,esboroara-se
esboroar,esboroarem
esboroar,esboroarem-se
esboroar,esboroariam
esboroar,esboroar-se
esboroar,esboroa-se
esboroar,esboroa-se
esboroar,esboroa-se-me
esboroar,esboroassem
esboroar,esboroava
esboroar,esboroavam
esboroar,esboroou
esborrachar,esborracha
esborrachar,esborrachada
esborrachar,esborrachadas
esborrachar,esborrachado
esborrachar,esborrachados
esborrachar,esborrachando
esborrachar,esborrachar
esborrachar,esborracharem
esborrachar,esborrachavam
esborrachar,esborrache-as
esborrachar,esborrachemos
esborrachar,esborracho
esborrachar,esborrachou-se
esborratar,esborrata
esborratar,esborratada
esborratar,esborratadas
esborratar,esborratado
esbracejar,esbraceja
esbracejar,esbracejam
esbracejar,esbracejando
esbracejar,esbracejar
esbracejar,esbracejaram
esbracejar,esbracejarem
esbracejar,esbracejava
esbracejar,esbracejavam
esbracejar,esbracejo
esbranquiçado,esbranquiçada
esbranquiçado,esbranquiçadas
esbranquiçado,esbranquiçado
esbranquiçado,esbranquiçados
esbravejar,esbraveja
esbravejar,esbravejando
esbravejar,esbravejar
esbravejar,esbravejou
esbugalhar,esbugalha
esbugalhar,esbugalhada
esbugalhar,esbugalhado
esbugalhar,esbugalhados
esbugalhar,esbugalhando
esbugalhar,esbugalhasse
esbugalhar,esbugalhava
esbugalhar,esbugalhou
esbulhar,esbulhada
esbulhar,esbulhado
esbulhar,esbulhados
esbulhar,esbulha-os
esbulhar,esbulhar
esbulhar,esbulho
esburacado,esburacada
esburacado,esburacadas
esburacado,esburacado
esburacar,esburaca
esburacar,esburacada
esburacar,esburacadas
esburacar,esburacado
esburacar,esburacados
esburacar,esburacam
esburacar,esburacando
esburacar,esburacar
esburacar,esburacaram-na
esburacar,esburacou
escabeche,escabeche
escabeche,escabeches
escabeche,escabechezinho
escabroso,escabrosa
escabroso,escabrosas
escabroso,escabroso
escabroso,escabrosos
escada,escada
escada,escadas
escada,escadinha
escada,escadinhas
escada,escaditas
escadaria,escadaria
escadaria,escadarias
escadote,escadote
escadote,escadotes
escafandro,escafandro
escala,escala
escala,escalas
escalada,escalada
escalada,escaladas
escalamento,escalamento
escalão,escalão
escalão,escalões
escalar,escalada
escalar,escaladas
escalar,escalado
escalar,escalados
escalar,escalá-la
escalar,escalam
escalar,escalando
escalar,escalar
escalar,escalará
escalar,escalaram
escalar,escalarem
escalar,escalares
escalar,escalas
escalar,escale
escalar,escalei
escalar,escalem
escalar,escalou
escalavrado,escalavrada
escalavrado,escalavradas
escalavrado,escalavrado
escalavrado,escalavrados
escaldante,escaldante
escaldante,escaldantes
escaldar,escalda
escaldar,escaldada
escaldar,escaldadas
escaldar,escaldado
escaldar,escaldados
escaldar,escaldá-lo
escaldar,escaldam
escaldar,escaldam-nos
escaldar,escaldando
escaldar,escaldando-lhes
escaldar,escaldar
escaldar,escaldarem
escaldar,escaldariam
escaldar,escaldava
escaldar,escaldavam
escaldar,escalde
escaldar,escalde-a
escaldar,escalde-as
escaldar,escaldei
escaldar,escalde-o
escaldar,escalde-os
escaldar,escaldou
escaldar,escaldou-lhe
escaldar,escaldou-me
escaldar,escaldou-se
escaldar,escalda-pés
escaler,escaler
escaler,escaleres
escalfar,escalfada
escalfar,escalfadas
escalfar,escalfados
escalfar,escalfando
escalfar,escalfar
escalfar,escalfe
escalfar,escalfo
escalfeta,escalfeta
escalfeta,escalfetas
escalonado,escalonada
escalonado,escalonadas
escalonado,escalonado
escalonado,escalonados
escalonamento,escalonamento
escalonar,escalonada
